"","V1","V2"
"3938","Sitta_villosa",0
"3939","Sitta_whiteheadi",0
"3940","Sitta_ledanti",0
"3941","Sitta_krueperi",0
"3942","Sitta_frontalis",0
"3943","Sitta_pygmaea",0
"3944","Sitta_formosa",0
"3945","Sitta_pusilla",0
"3946","Sitta_azurea",0
"3947","Sitta_himalayensis",0
"3948","Sitta_oenochlamys",0
"3949","Sitta_europaea",1
"3950","Sitta_castanea",0
"3951","Regulus_goodfellowi",0
"3952","Regulus_calendula",1
"3953","Regulus_regulus",0
"3954","Regulus_ignicapilla",0
"3955","Regulus_madeirensis",0
"3956","Regulus_satrapa",0
"3957","Euphonia_jamaica",1
"3958","Euphonia_musica",1
"3959","Euphonia_trinitatis",1
"3960","Euphonia_xanthogaster",1
"3961","Euphonia_fulvicrissa",1
"3962","Euphonia_gouldi",1
"3963","Euphonia_saturata",1
"3964","Euphonia_cyanocephala",1
"3965","Euphonia_cayennensis",1
"3966","Euphonia_concinna",1
"3967","Euphonia_plumbea",1
"3968","Euphonia_affinis",1
"3969","Euphonia_minuta",1
"3970","Euphonia_chrysopasta",1
"3971","Euphonia_rufiventris",1
"3972","Euphonia_finschi",1
"3973","Euphonia_chalybea",1
"3974","Euphonia_imitans",1
"3975","Euphonia_mesochrysa",1
"3976","Euphonia_chlorotica",1
"3977","Euphonia_elegantissima",1
"3978","Euphonia_anneae",1
"3979","Euphonia_luteicapilla",1
"3980","Euphonia_violacea",1
"3981","Euphonia_pectoralis",1
"3982","Euphonia_laniirostris",1
"3983","Euphonia_hirundinacea",1
"3984","Coccothraustes_vespertinus",1
"3985","Coccothraustes_coccothraustes",1
"3986","Coccothraustes_abeillei",1
"3987","Mycerobas_affinis",1
"3988","Mycerobas_icterioides",1
"3989","Mycerobas_carnipes",1
"3990","Mycerobas_melanozanthos",1
"3991","Eophona_migratoria",1
"3992","Eophona_personata",1
"3993","Leucosticte_nemoricola",0
"3994","Leucosticte_brandti",0
"3995","Leucosticte_tephrocotis",0
"3996","Leucosticte_australis",0
"3997","Leucosticte_atrata",0
"3998","Leucosticte_arctoa",1
"3999","Carpodacus_nipalensis",1
"4000","Callacanthis_burtoni",1
"4001","Neospiza_concolor",1
"4002","Carpodacus_roborowskii",0
"4003","Carpodacus_puniceus",1
"4004","Carpodacus_cassinii",1
"4005","Melamprosops_phaeosoma",1
"4006","Carpodacus_purpureus",1
"4007","Carpodacus_rubescens",0
"4008","Carpodacus_mexicanus",1
"4009","Carpodacus_synoicus",1
"4010","Carpodacus_rodopeplus",0
"4011","Carpodacus_edwardsii",1
"4012","Carpodacus_erythrinus",1
"4013","Carpodacus_rubicilla",1
"4014","Carpodacus_rubicilloides",0
"4015","Carpodacus_rhodochlamys",1
"4016","Carpodacus_vinaceus",0
"4017","Carpodacus_pulcherrimus",0
"4018","Carpodacus_trifasciatus",1
"4019","Carpodacus_thura",1
"4020","Carpodacus_roseus",1
"4021","Carpodacus_rodochroa",1
"4022","Uragus_sibiricus",1
"4023","Haematospiza_sipahi",1
"4024","Paroreomyza_montana",0
"4025","Paroreomyza_maculata",0
"4026","Telespiza_cantans",0
"4027","Telespiza_ultima",1
"4028","Loxioides_bailleui",1
"4029","Hemignathus_kauaiensis",1
"4030","Hemignathus_virens",1
"4031","Hemignathus_flavus",1
"4032","Hemignathus_parvus",1
"4033","Hemignathus_munroi",0
"4034","Pseudonestor_xanthophrys",1
"4035","Loxops_caeruleirostris",0
"4036","Loxops_coccineus",0
"4037","Palmeria_dolei",0
"4038","Vestiaria_coccinea",0
"4039","Himatione_sanguinea",0
"4040","Oreomystis_bairdi",0
"4041","Oreomystis_mana",0
"4042","Eremopsaltria_mongolicus",0
"4043","Bucanetes_githagineus",1
"4044","Carduelis_spinoides",1
"4045","Carduelis_ambigua",0
"4046","Carduelis_sinica",0
"4047","Carduelis_chloris",1
"4048","Carduelis_monguilloti",0
"4049","Rhodopechys_obsoletus",0
"4050","Rhodopechys_sanguineus",0
"4051","Rhynchostruthus_socotranus",1
"4052","Rhynchostruthus_louisae",1
"4053","Rhynchostruthus_percivali",1
"4054","Serinus_canicollis",0
"4055","Serinus_buchanani",1
"4056","Serinus_flavivertex",0
"4057","Serinus_xanthopygius",0
"4058","Serinus_alario",1
"4059","Serinus_pusillus",1
"4060","Serinus_serinus",0
"4061","Serinus_xantholaemus",0
"4062","Serinus_canaria",1
"4063","Serinus_capistratus",0
"4064","Serinus_citrinelloides",1
"4065","Serinus_hypostictus",1
"4066","Serinus_scotops",1
"4067","Serinus_mozambicus",1
"4068","Serinus_leucopterus",1
"4069","Serinus_rothschildi",0
"4070","Serinus_koliensis",0
"4071","Serinus_ankoberensis",0
"4072","Serinus_menachensis",0
"4073","Serinus_atrogularis",1
"4074","Serinus_tristriatus",0
"4075","Serinus_leucopygius",0
"4076","Serinus_citrinipectus",0
"4077","Serinus_dorsostriatus",0
"4078","Serinus_totta",0
"4079","Serinus_melanochrous",1
"4080","Serinus_whytii",1
"4081","Serinus_striolatus",1
"4082","Serinus_rufobrunneus",1
"4083","Serinus_mennelli",1
"4084","Serinus_burtoni",1
"4085","Serinus_albogularis",1
"4086","Serinus_syriacus",0
"4087","Serinus_estherae",1
"4088","Serinus_nigriceps",0
"4089","Serinus_flaviventris",0
"4090","Serinus_sulphuratus",1
"4091","Serinus_frontalis",1
"4092","Serinus_gularis",1
"4093","Serinus_reichardi",0
"4094","Serinus_symonsi",0
"4095","Serinus_donaldsoni",1
"4096","Serinus_thibetanus",0
"4097","Carduelis_yarrellii",1
"4098","Carduelis_magellanica",0
"4099","Carduelis_olivacea",0
"4100","Carduelis_barbata",1
"4101","Carduelis_cucullata",1
"4102","Carduelis_siemiradzkii",0
"4103","Carduelis_spinescens",0
"4104","Carduelis_crassirostris",0
"4105","Carduelis_uropygialis",0
"4106","Carduelis_atrata",0
"4107","Carduelis_xanthogastra",0
"4108","Psittirostra_psittacea",1
"4109","Carduelis_notata",0
"4110","Carduelis_johannis",0
"4111","Carduelis_psaltria",1
"4112","Carduelis_lawrencei",1
"4113","Carduelis_pinus",1
"4114","Carduelis_yemenensis",0
"4115","Carduelis_spinus",1
"4116","Carduelis_dominicensis",0
"4117","Carduelis_flavirostris",0
"4118","Carduelis_cannabina",1
"4119","Carduelis_corsicana",0
"4120","Carduelis_citrinella",0
"4121","Linurgus_olivaceus",1
"4122","Carduelis_carduelis",1
"4123","Carduelis_atriceps",0
"4124","Carduelis_hornemanni",0
"4125","Carduelis_flammea",1
"4126","Loxia_pytyopsittacus",0
"4127","Loxia_curvirostra",1
"4128","Loxia_scotica",0
"4129","Loxia_megaplaga",0
"4130","Loxia_leucoptera",1
"4131","Pyrrhula_nipalensis",1
"4132","Pyrrhula_murina",1
"4133","Pyrrhula_erythaca",0
"4134","Pyrrhula_erythrocephala",1
"4135","Pyrrhula_aurantiaca",1
"4136","Pyrrhula_pyrrhula",1
"4137","Pyrrhula_leucogenis",1
"4138","Pyrrhoplectes_epauletta",1
"4139","Pinicola_enucleator",1
"4140","Pinicola_subhimachala",1
"4141","Fringilla_teydea",0
"4142","Fringilla_coelebs",0
"4143","Fringilla_montifringilla",1
"4144","Calcarius_lapponicus",0
"4145","Calcarius_pictus",0
"4146","Calcarius_ornatus",0
"4147","Calcarius_mccownii",0
"4148","Plectrophenax_hyperboreus",0
"4149","Plectrophenax_nivalis",0
"4150","Emberiza_poliopleura",0
"4151","Emberiza_schoeniclus",0
"4152","Emberiza_pallasi",0
"4153","Emberiza_yessoensis",1
"4154","Emberiza_rustica",0
"4155","Emberiza_chrysophrys",0
"4156","Emberiza_variabilis",1
"4157","Emberiza_tristrami",0
"4158","Emberiza_pusilla",0
"4159","Emberiza_fucata",0
"4160","Emberiza_spodocephala",0
"4161","Emberiza_rutila",0
"4162","Emberiza_aureola",0
"4163","Emberiza_sulphurata",0
"4164","Emberiza_elegans",0
"4165","Latoucheornis_siemsseni",0
"4166","Emberiza_affinis",0
"4167","Emberiza_melanocephala",0
"4168","Emberiza_bruniceps",0
"4169","Emberiza_koslowi",0
"4170","Melophus_lathami",0
"4171","Emberiza_jankowskii",0
"4172","Emberiza_godlewskii",0
"4173","Emberiza_cioides",0
"4174","Emberiza_cia",0
"4175","Emberiza_stewarti",1
"4176","Emberiza_citrinella",0
"4177","Emberiza_leucocephalos",0
"4178","Emberiza_cirlus",1
"4179","Emberiza_buchanani",0
"4180","Emberiza_hortulana",0
"4181","Emberiza_caesia",0
"4182","Miliaria_calandra",1
"4183","Emberiza_socotrana",0
"4184","Emberiza_cineracea",0
"4185","Emberiza_capensis",1
"4186","Emberiza_striolata",1
"4187","Emberiza_tahapisi",0
"4188","Emberiza_impetuani",0
"4189","Emberiza_cabanisi",0
"4190","Emberiza_flaviventris",0
"4191","Spizella_atrogularis",0
"4192","Spizella_breweri",0
"4193","Spizella_wortheni",0
"4194","Spizella_pusilla",0
"4195","Spizella_passerina",0
"4196","Spizella_pallida",0
"4197","Aimophila_quinquestriata",1
"4198","Amphispiza_bilineata",0
"4199","Arremon_aurantiirostris",0
"4200","Arremon_schlegeli",1
"4201","Arremon_virenticeps",0
"4202","Arremon_brunneinucha",0
"4203","Arremon_crassirostris",1
"4204","Arremon_torquatus",0
"4205","Atlapetes_flaviceps",1
"4206","Passerculus_sandwichensis",1
"4207","Ammodramus_bairdii",0
"4208","Ammodramus_henslowii",0
"4209","Melospiza_georgiana",1
"4210","Melospiza_lincolnii",0
"4211","Melospiza_melodia",1
"4212","Xenospiza_baileyi",0
"4213","Ammodramus_maritimus",0
"4214","Ammodramus_caudacutus",0
"4215","Ammodramus_nelsoni",0
"4216","Ammodramus_leconteii",0
"4217","Pooecetes_gramineus",0
"4218","Amphispiza_belli",0
"4219","Oriturus_superciliosus",0
"4220","Atlapetes_albinucha",0
"4221","Atlapetes_pileatus",0
"4222","Pselliophorus_tibialis",1
"4223","Pselliophorus_luteoviridis",1
"4224","Atlapetes_fulviceps",1
"4225","Atlapetes_citrinellus",1
"4226","Atlapetes_pallidinucha",1
"4227","Atlapetes_albofrenatus",1
"4228","Pipilo_ocai",1
"4229","Pipilo_maculatus",1
"4230","Pipilo_erythrophthalmus",1
"4231","Atlapetes_leucopis",1
"4232","Pipilo_chlorurus",1
"4233","Melozone_biarcuata",0
"4234","Melozone_leucotis",0
"4235","Pipilo_albicollis",1
"4236","Pipilo_fuscus",1
"4237","Pipilo_crissalis",1
"4238","Pipilo_aberti",0
"4239","Melozone_kieneri",0
"4240","Aimophila_ruficeps",1
"4241","Aimophila_notosticta",1
"4242","Aimophila_rufescens",1
"4243","Pezopetes_capitalis",1
"4244","Spizella_arborea",0
"4245","Passerella_iliaca",1
"4246","Junco_insularis",0
"4247","Junco_hyemalis",0
"4248","Junco_phaeonotus",0
"4249","Junco_vulcani",1
"4250","Zonotrichia_capensis",1
"4251","Zonotrichia_albicollis",1
"4252","Zonotrichia_querula",1
"4253","Zonotrichia_leucophrys",1
"4254","Zonotrichia_atricapilla",1
"4255","Arremonops_rufivirgatus",1
"4256","Arremonops_chloronotus",1
"4257","Arremonops_conirostris",1
"4258","Atlapetes_seebohmi",1
"4259","Atlapetes_semirufus",1
"4260","Atlapetes_leucopterus",0
"4261","Atlapetes_pallidiceps",1
"4262","Atlapetes_albiceps",0
"4263","Atlapetes_fuscoolivaceus",0
"4264","Passerina_cyanea",1
"4265","Passerina_ciris",1
"4266","Passerina_versicolor",1
"4267","Passerina_leclancherii",0
"4268","Passerina_rositae",0
"4269","Passerina_amoena",1
"4270","Passerina_caerulea",0
"4271","Amaurospiza_moesta",0
"4272","Amaurospiza_carrizalensis",0
"4273","Amaurospiza_concolor",0
"4274","Cyanocompsa_cyanoides",1
"4275","Cyanocompsa_parellina",0
"4276","Spiza_americana",0
"4277","Granatellus_pelzelni",0
"4278","Granatellus_venustus",0
"4279","Granatellus_sallaei",0
"4280","Pheucticus_tibialis",1
"4281","Pheucticus_aureoventris",1
"4282","Pheucticus_chrysogaster",1
"4283","Pheucticus_chrysopeplus",1
"4284","Pheucticus_melanocephalus",1
"4285","Pheucticus_ludovicianus",1
"4286","Chlorothraupis_stolzmanni",1
"4287","Chlorothraupis_olivacea",0
"4288","Chlorothraupis_frenata",1
"4289","Chlorothraupis_carmioli",1
"4290","Habia_rubica",1
"4291","Habia_cristata",1
"4292","Habia_atrimaxillaris",1
"4293","Habia_gutturalis",1
"4294","Habia_fuscicauda",1
"4295","Piranga_leucoptera",1
"4296","Piranga_lutea",1
"4297","Piranga_erythrocephala",1
"4298","Piranga_roseogularis",1
"4299","Piranga_rubra",1
"4300","Piranga_olivacea",1
"4301","Piranga_ludoviciana",1
"4302","Piranga_hepatica",1
"4303","Piranga_flava",1
"4304","Piranga_bidentata",1
"4305","Cardinalis_sinuatus",1
"4306","Cardinalis_phoeniceus",1
"4307","Cardinalis_cardinalis",1
"4308","Caryothraustes_canadensis",1
"4309","Caryothraustes_poliogaster",1
"4310","Periporphyrus_erythromelas",0
"4311","Rhodothraupis_celaeno",1
"4312","Catamblyrhynchus_diadema",0
"4313","Parkerthraustes_humeralis",0
"4314","Chlorochrysa_calliparaea",1
"4315","Chlorochrysa_nitidissima",1
"4316","Chlorochrysa_phoenicotis",1
"4317","Paroaria_dominicana",0
"4318","Paroaria_baeri",1
"4319","Paroaria_coronata",1
"4320","Paroaria_capitata",1
"4321","Paroaria_gularis",1
"4322","Schistochlamys_melanopis",1
"4323","Schistochlamys_ruficapillus",1
"4324","Cissopis_leverianus",1
"4325","Urothraupis_stolzmanni",1
"4326","Neothraupis_fasciata",1
"4327","Lophospingus_griseocristatus",0
"4328","Lophospingus_pusillus",0
"4329","Gubernatrix_cristata",0
"4330","Stephanophorus_diadematus",1
"4331","Diuca_diuca",0
"4332","Wetmorethraupis_sterrhopteron",1
"4333","Bangsia_arcaei",1
"4334","Bangsia_rothschildi",1
"4335","Bangsia_melanochlamys",1
"4336","Bangsia_edwardsi",1
"4337","Bangsia_aureocincta",1
"4338","Iridosornis_jelskii",1
"4339","Iridosornis_reinhardti",1
"4340","Iridosornis_rufivertex",0
"4341","Iridosornis_analis",1
"4342","Iridosornis_porphyrocephalus",1
"4343","Orthogonys_chloricterus",1
"4344","Pipraeidea_melanonota",1
"4345","Coereba_flaveola",1
"4346","Geospiza_fortis",1
"4347","Pinaroloxias_inornata",1
"4348","Camarhynchus_parvulus",1
"4349","Camarhynchus_pauper",0
"4350","Camarhynchus_pallidus",0
"4351","Camarhynchus_psittacula",1
"4352","Camarhynchus_heliobates",0
"4353","Geospiza_conirostris",1
"4354","Geospiza_scandens",1
"4355","Geospiza_difficilis",1
"4356","Geospiza_fuliginosa",0
"4357","Geospiza_magnirostris",1
"4358","Platyspiza_crassirostris",1
"4359","Certhidea_olivacea",0
"4360","Tiaris_olivaceus",1
"4361","Tiaris_bicolor",1
"4362","Tiaris_canorus",1
"4363","Tiaris_obscurus",0
"4364","Tiaris_fuliginosus",1
"4365","Melanospiza_richardsoni",1
"4366","Cyanicterus_cyanicterus",1
"4367","Loxipasser_anoxanthus",1
"4368","Loxigilla_noctis",1
"4369","Loxigilla_barbadensis",1
"4370","Loxigilla_violacea",1
"4371","Melopyrrha_nigra",1
"4372","Loxigilla_portoricensis",1
"4373","Euneornis_campestris",1
"4374","Tangara_ruficervix",1
"4375","Tangara_cyanoptera",1
"4376","Tangara_viridicollis",1
"4377","Tangara_argyrofenges",1
"4378","Tangara_heinei",1
"4379","Tangara_preciosa",1
"4380","Tangara_meyerdeschauenseei",1
"4381","Tangara_cayana",1
"4382","Tangara_vitriolina",1
"4383","Tangara_cucullata",1
"4384","Tangara_rufigula",1
"4385","Tangara_xanthogastra",1
"4386","Tangara_punctata",1
"4387","Tangara_guttata",1
"4388","Tangara_varia",1
"4389","Tangara_palmeri",1
"4390","Tangara_larvata",1
"4391","Tangara_cyanicollis",1
"4392","Tangara_nigrocincta",1
"4393","Tangara_cabanisi",1
"4394","Tangara_fucosa",1
"4395","Tangara_dowii",1
"4396","Tangara_nigroviridis",1
"4397","Tangara_vassorii",1
"4398","Tangara_labradorides",1
"4399","Tangara_xanthocephala",1
"4400","Tangara_chrysotis",1
"4401","Tangara_johannae",1
"4402","Tangara_parzudakii",1
"4403","Tangara_schrankii",1
"4404","Tangara_icterocephala",1
"4405","Tangara_florida",1
"4406","Tangara_arthus",1
"4407","Tangara_callophrys",1
"4408","Tangara_velia",1
"4409","Tangara_rufigenis",1
"4410","Tangara_chilensis",1
"4411","Tangara_mexicana",1
"4412","Tangara_inornata",1
"4413","Tangara_fastuosa",1
"4414","Tangara_seledon",1
"4415","Tangara_peruviana",1
"4416","Tangara_cyanoventris",1
"4417","Tangara_desmaresti",1
"4418","Tangara_phillipsi",1
"4419","Tangara_cyanocephala",1
"4420","Tangara_gyrola",1
"4421","Tangara_lavinia",1
"4422","Tangara_cyanotis",1
"4423","Calochaetes_coccineus",1
"4424","Chlorornis_riefferii",1
"4425","Compsothraupis_loricata",0
"4426","Saltator_rufiventris",1
"4427","Dubusia_taeniata",1
"4428","Delothraupis_castaneoventris",1
"4429","Buthraupis_wetmorei",1
"4430","Thraupis_cyanocephala",1
"4431","Anisognathus_melanogenys",1
"4432","Thraupis_glaucocolpa",1
"4433","Anisognathus_lacrymosus",1
"4434","Anisognathus_igniventris",1
"4435","Buthraupis_montana",1
"4436","Buthraupis_aureodorsalis",1
"4437","Buthraupis_eximia",1
"4438","Anisognathus_notabilis",1
"4439","Anisognathus_somptuosus",1
"4440","Thraupis_bonariensis",1
"4441","Thraupis_episcopus",1
"4442","Thraupis_sayaca",1
"4443","Thraupis_cyanoptera",1
"4444","Thraupis_ornata",1
"4445","Thraupis_palmarum",1
"4446","Thraupis_abbas",1
"4447","Mitrospingus_oleagineus",1
"4448","Mitrospingus_cassinii",1
"4449","Phaenicophilus_poliocephalus",1
"4450","Phaenicophilus_palmarum",1
"4451","Nesospingus_speculiferus",1
"4452","Rowettia_goughensis",1
"4453","Nesospiza_acunhae",1
"4454","Nesospiza_wilkinsi",1
"4455","Nesospiza_questi",1
"4456","Orchesticus_abeillei",1
"4457","Calyptophilus_frugivorus",1
"4458","Calyptophilus_tertius",1
"4459","Lamprospiza_melanoleuca",1
"4460","Rhodinocichla_rosea",1
"4461","Chlorophonia_occipitalis",1
"4462","Chlorophonia_flavirostris",1
"4463","Chlorophonia_pyrrhophrys",1
"4464","Chlorophonia_cyanea",1
"4465","Chlorophonia_callophrys",1
"4466","Iridophanes_pulcherrimus",1
"4467","Chlorophanes_spiza",1
"4468","Heterospingus_rubrifrons",1
"4469","Heterospingus_xanthopygius",1
"4470","Hemithraupis_flavicollis",1
"4471","Hemithraupis_guira",1
"4472","Hemithraupis_ruficapilla",1
"4473","Chrysothlypis_salmoni",1
"4474","Chrysothlypis_chrysomelas",1
"4475","Nemosia_pileata",1
"4476","Nemosia_rourei",0
"4477","Sericossypha_albocristata",1
"4478","Creurgops_dentatus",1
"4479","Creurgops_verticalis",1
"4480","Phrygilus_alaudinus",0
"4481","Phrygilus_carbonarius",0
"4482","Phrygilus_fruticeti",1
"4483","Phrygilus_erythronotus",0
"4484","Porphyrospiza_caerulescens",0
"4485","Embernagra_platensis",0
"4486","Embernagra_longicauda",1
"4487","Emberizoides_herbicola",0
"4488","Incaspiza_ortizi",0
"4489","Incaspiza_pulchra",1
"4490","Oryzoborus_maximiliani",0
"4491","Oryzoborus_crassirostris",0
"4492","Oryzoborus_funereus",0
"4493","Oryzoborus_nuttingi",0
"4494","Oryzoborus_angolensis",0
"4495","Oryzoborus_atrirostris",0
"4496","Dolospingus_fringilloides",0
"4497","Sporophila_bouvronides",0
"4498","Sporophila_telasco",0
"4499","Sporophila_castaneiventris",1
"4500","Sporophila_frontalis",0
"4501","Sporophila_minuta",1
"4502","Sporophila_ardesiaca",0
"4503","Sporophila_albogularis",0
"4504","Sporophila_ruficollis",0
"4505","Sporophila_bouvreuil",0
"4506","Sporophila_hypoxantha",0
"4507","Sporophila_hypochroma",0
"4508","Sporophila_nigrorufa",0
"4509","Sporophila_palustris",0
"4510","Sporophila_melanogaster",0
"4511","Sporophila_cinnamomea",0
"4512","Sporophila_murallae",0
"4513","Sporophila_corvina",1
"4514","Sporophila_americana",1
"4515","Sporophila_intermedia",0
"4516","Sporophila_luctuosa",0
"4517","Sporophila_nigricollis",0
"4518","Sporophila_caerulescens",0
"4519","Sporophila_collaris",0
"4520","Sporophila_torqueola",0
"4521","Sporophila_simplex",0
"4522","Sporophila_lineola",0
"4523","Sporophila_falcirostris",0
"4524","Sporophila_schistacea",0
"4525","Sporophila_plumbea",0
"4526","Sporophila_leucoptera",0
"4527","Sporophila_peruviana",0
"4528","Conirostrum_ferrugineiventre",0
"4529","Conirostrum_tamarugense",0
"4530","Conirostrum_speciosum",0
"4531","Conirostrum_rufum",0
"4532","Conirostrum_leucogenys",0
"4533","Conirostrum_sitticolor",0
"4534","Conirostrum_albifrons",0
"4535","Conirostrum_margaritae",0
"4536","Conirostrum_cinereum",0
"4537","Conirostrum_bicolor",0
"4538","Melanodera_xanthogramma",0
"4539","Melanodera_melanodera",0
"4540","Phrygilus_gayi",1
"4541","Phrygilus_punensis",0
"4542","Phrygilus_patagonicus",1
"4543","Phrygilus_atriceps",0
"4544","Sicalis_citrina",0
"4545","Sicalis_flaveola",0
"4546","Sicalis_uropygialis",0
"4547","Sicalis_lebruni",0
"4548","Sicalis_luteola",0
"4549","Sicalis_auriventris",0
"4550","Catamenia_homochroa",0
"4551","Catamenia_inornata",0
"4552","Catamenia_analis",1
"4553","Haplospiza_rustica",0
"4554","Haplospiza_unicolor",0
"4555","Acanthidops_bairdii",1
"4556","Phrygilus_unicolor",0
"4557","Phrygilus_plebejus",0
"4558","Xenodacnis_parina",0
"4559","Idiopsar_brachyurus",0
"4560","Phrygilus_dorsalis",0
"4561","Diglossa_indigotica",1
"4562","Diglossa_plumbea",0
"4563","Diglossa_baritula",0
"4564","Diglossa_sittoides",0
"4565","Diglossa_venezuelensis",0
"4566","Diglossa_albilatera",0
"4567","Diglossa_brunneiventris",0
"4568","Diglossa_gloriosa",0
"4569","Diglossa_carbonaria",0
"4570","Diglossa_humeralis",0
"4571","Diglossa_duidae",0
"4572","Diglossa_major",0
"4573","Diglossa_lafresnayii",0
"4574","Diglossa_gloriosissima",0
"4575","Diglossa_mystacalis",0
"4576","Diglossa_caerulescens",1
"4577","Diglossa_cyanea",1
"4578","Diglossa_glauca",1
"4579","Hemispingus_rufosuperciliaris",1
"4580","Compsospiza_baeri",0
"4581","Poospiza_hispaniolensis",0
"4582","Poospiza_boliviana",0
"4583","Poospiza_ornata",0
"4584","Hemispingus_piurae",0
"4585","Hemispingus_melanotis",0
"4586","Hemispingus_frontalis",0
"4587","Hemispingus_superciliaris",1
"4588","Pyrrhocoma_ruficeps",0
"4589","Thlypopsis_fulviceps",1
"4590","Thlypopsis_sordida",1
"4591","Thlypopsis_ruficeps",0
"4592","Thlypopsis_inornata",0
"4593","Thlypopsis_pectoralis",0
"4594","Thlypopsis_ornata",0
"4595","Hemispingus_trifasciatus",0
"4596","Poospiza_torquata",0
"4597","Poospiza_cinerea",1
"4598","Poospiza_melanoleuca",1
"4599","Poospiza_alticola",0
"4600","Poospiza_erythrophrys",1
"4601","Poospiza_lateralis",0
"4602","Poospiza_thoracica",1
"4603","Hemispingus_goeringi",0
"4604","Poospiza_cabanisi",0
"4605","Poospiza_rubecula",1
"4606","Nephelornis_oneilli",0
"4607","Cypsnagra_hirundinacea",1
"4608","Donacospiza_albifrons",0
"4609","Poospiza_hypochondria",0
"4610","Hemispingus_xanthophthalmus",0
"4611","Hemispingus_verticalis",1
"4612","Hemispingus_reyi",0
"4613","Hemispingus_auricularis",0
"4614","Hemispingus_atropileus",0
"4615","Hemispingus_calophrys",0
"4616","Hemispingus_parodii",0
"4617","Cnemoscopus_rubrirostris",0
"4618","Trichothraupis_melanops",1
"4619","Eucometis_penicillata",1
"4620","Lanio_versicolor",1
"4621","Lanio_leucothorax",1
"4622","Lanio_aurantius",0
"4623","Lanio_fulvus",0
"4624","Rhodospingus_cruentus",0
"4625","Tachyphonus_delatrii",0
"4626","Tachyphonus_surinamus",1
"4627","Tachyphonus_rufiventer",1
"4628","Tachyphonus_luctuosus",1
"4629","Tachyphonus_cristatus",1
"4630","Xenospingus_concolor",1
"4631","Ramphocelus_sanguinolentus",1
"4632","Ramphocelus_costaricensis",1
"4633","Ramphocelus_passerinii",1
"4634","Ramphocelus_flammigerus",1
"4635","Ramphocelus_icteronotus",1
"4636","Ramphocelus_dimidiatus",1
"4637","Ramphocelus_nigrogularis",1
"4638","Ramphocelus_bresilius",1
"4639","Ramphocelus_carbo",1
"4640","Ramphocelus_melanogaster",0
"4641","Tachyphonus_phoenicius",1
"4642","Tachyphonus_rufus",1
"4643","Tachyphonus_coronatus",1
"4644","Conothraupis_speculigera",0
"4645","Conothraupis_mesoleuca",0
"4646","Charitospiza_eucosma",0
"4647","Volatinia_jacarina",1
"4648","Tersina_viridis",1
"4649","Dacnis_hartlaubi",1
"4650","Dacnis_venusta",1
"4651","Dacnis_flaviventer",1
"4652","Dacnis_egregia",1
"4653","Dacnis_albiventris",1
"4654","Dacnis_lineata",1
"4655","Dacnis_cayana",1
"4656","Dacnis_nigripes",1
"4657","Dacnis_berlepschi",1
"4658","Cyanerpes_nitidus",1
"4659","Cyanerpes_caeruleus",1
"4660","Cyanerpes_lucidus",1
"4661","Cyanerpes_cyaneus",1
"4662","Saltator_maxillosus",1
"4663","Saltatricula_multicolor",0
"4664","Saltator_atricollis",1
"4665","Saltator_maximus",1
"4666","Saltator_cinctus",1
"4667","Saltator_atripennis",1
"4668","Saltator_atriceps",1
"4669","Saltator_coerulescens",1
"4670","Saltator_striatipectus",1
"4671","Saltator_albicollis",1
"4672","Saltator_similis",1
"4673","Saltator_grossus",0
"4674","Saltator_orenocensis",1
"4675","Saltator_aurantiirostris",0
"4676","Motacilla_flaviventris",0
"4677","Motacilla_capensis",0
"4678","Motacilla_clara",0
"4679","Motacilla_grandis",0
"4680","Motacilla_samveasnae",0
"4681","Motacilla_aguimp",0
"4682","Motacilla_madaraspatensis",0
"4683","Motacilla_cinerea",0
"4684","Motacilla_alba",0
"4685","Motacilla_citreola",0
"4686","Motacilla_flava",1
"4687","Macronyx_grimwoodi",0
"4688","Macronyx_sharpei",0
"4689","Macronyx_ameliae",0
"4690","Macronyx_capensis",0
"4691","Macronyx_croceus",0
"4692","Macronyx_flavicollis",0
"4693","Macronyx_aurantiigula",0
"4694","Macronyx_fuellebornii",0
"4695","Tmetothylacus_tenellus",0
"4696","Dendronanthus_indicus",0
"4697","Anthus_spragueii",0
"4698","Anthus_lutescens",0
"4699","Anthus_hellmayri",0
"4700","Anthus_correndera",0
"4701","Anthus_caffer",0
"4702","Anthus_nattereri",0
"4703","Anthus_gustavi",0
"4704","Anthus_leucophrys",0
"4705","Anthus_furcatus",0
"4706","Anthus_trivialis",1
"4707","Anthus_sylvanus",0
"4708","Anthus_sokokensis",0
"4709","Anthus_hodgsoni",0
"4710","Anthus_nilghiriensis",0
"4711","Anthus_vaalensis",0
"4712","Anthus_petrosus",0
"4713","Anthus_spinoletta",1
"4714","Anthus_crenatus",0
"4715","Anthus_pratensis",1
"4716","Anthus_melindae",0
"4717","Anthus_rubescens",1
"4718","Anthus_cervinus",0
"4719","Anthus_antarcticus",0
"4720","Anthus_pallidiventris",0
"4721","Anthus_lineiventris",0
"4722","Anthus_rufulus",0
"4723","Anthus_gutturalis",1
"4724","Anthus_richardi",0
"4725","Anthus_roseatus",1
"4726","Anthus_campestris",0
"4727","Anthus_bogotensis",0
"4728","Anthus_berthelotii",0
"4729","Anthus_chloris",0
"4730","Anthus_hoeschi",0
