carotenoide,JETZ,IOC,Name,HBW,Familia,frugivoro
1,Myzomela erythrocephala,Myzomela erythrocephala,Myzomela_erythrocephala,,Meliphagidae,0
1,Myzomela sanguinolenta,Myzomela sanguinolenta,Myzomela_sanguinolenta,,Meliphagidae,1
1,Myzomela cardinalis,Myzomela cardinalis,Myzomela_cardinalis,,Meliphagidae,0
1,Myzomela eichhorni,Myzomela eichhorni,Myzomela_eichhorni,,Meliphagidae,0
1,Myzomela tristrami,Myzomela tristrami,Myzomela_tristrami,,Meliphagidae,0
1,Myzomela lafargei,Myzomela lafargei,Myzomela_lafargei,,Meliphagidae,0
0,Certhionyx variegatus,Certhionyx variegatus,Certhionyx_variegatus,,Meliphagidae,1
0,Pycnopygius stictocephalus,Pycnopygius stictocephalus,Pycnopygius_stictocephalus,,Meliphagidae,1
0,Pycnopygius ixoides,Pycnopygius ixoides,Pycnopygius_ixoides,,Meliphagidae,1
0,Pycnopygius cinereus,Pycnopygius cinereus,Pycnopygius_cinereus,,Meliphagidae,1
1,Guadalcanaria inexpectata,Guadalcanaria inexpectata,Guadalcanaria_inexpectata,,Meliphagidae,0
0,Prosthemadera novaeseelandiae,Prosthemadera novaeseelandiae,Prosthemadera_novaeseelandiae,,Meliphagidae,1
1,Meliphaga gracilis,Meliphaga gracilis,Meliphaga_gracilis,,Meliphagidae,1
1,Meliphaga albonotata,Meliphaga albonotata,Meliphaga_albonotata,,Meliphagidae,1
1,Meliphaga analoga,Meliphaga analoga,Meliphaga_analoga,,Meliphagidae,1
1,Meliphaga orientalis,Meliphaga orientalis,Meliphaga_orientalis,,Meliphagidae,1
1,Meliphaga mimikae,Meliphaga mimikae,Meliphaga_mimikae,,Meliphagidae,1
1,Meliphaga montana,Meliphaga montana,Meliphaga_montana,,Meliphagidae,1
1,Meliphaga albilineata,Meliphaga albilineata,Meliphaga_albilineata,,Meliphagidae,1
1,Meliphaga reticulata,Meliphaga reticulata,Meliphaga_reticulata,,Meliphagidae,1
1,Meliphaga flavirictus,Meliphaga flavirictus,Meliphaga_flavirictus,,Meliphagidae,1
1,Meliphaga lewinii,Meliphaga lewinii,Meliphaga_lewinii,,Meliphagidae,1
1,Meliphaga notata,Meliphaga notata,Meliphaga_notata,,Meliphagidae,1
1,Meliphaga aruensis,Meliphaga aruensis,Meliphaga_aruensis,,Meliphagidae,1
1,Lichenostomus ornatus,Lichenostomus ornatus,Lichenostomus_ornatus,,Meliphagidae,1
1,Lichenostomus chrysops,Lichenostomus chrysops,Lichenostomus_chrysops,,Meliphagidae,1
1,Xanthomyza phrygia,Anthochaera phrygia,Xanthomyza_phrygia,,Meliphagidae,1
1,Anthochaera carunculata,Anthochaera carunculata,Anthochaera_carunculata,,Meliphagidae,1
1,Anthochaera paradoxa,Anthochaera paradoxa,Anthochaera_paradoxa,,Meliphagidae,1
0,Anthochaera chrysoptera,Anthochaera chrysoptera,Anthochaera_chrysoptera,,Meliphagidae,1
0,Anthochaera lunulata,Anthochaera lunulata,Anthochaera_lunulata,,Meliphagidae,0
1,Lichenostomus melanops,Lichenostomus melanops,Lichenostomus_melanops,,Meliphagidae,1
1,Acanthagenys rufogularis,Acanthagenys rufogularis,Acanthagenys_rufogularis,,Meliphagidae,1
1,Anthornis melanura,Anthornis melanura,Anthornis_melanura,,Meliphagidae,1
1,Phylidonyris albifrons,Purnella albifrons,Phylidonyris_albifrons,,Meliphagidae,0
1,Apalopteron familiare,Apalopteron familiare,Apalopteron_familiare,,Zosteropidae,1
1,Melidectes torquatus,Melidectes torquatus,Melidectes_torquatus,,Meliphagidae,1
1,Melidectes whitemanensis,Melidectes whitemanensis,Melidectes_whitemanensis,,Meliphagidae,0
0,Melidectes nouhuysi,Melidectes nouhuysi,Melidectes_nouhuysi,,Meliphagidae,1
0,Melidectes sclateri,Meliarchus sclateri,Melidectes_sclateri,,Meliphagidae,0
0,Melidectes fuscus,Melidectes fuscus,Melidectes_fuscus,,Meliphagidae,1
1,Melidectes rufocrissalis,Melidectes rufocrissalis,Melidectes_rufocrissalis,,Meliphagidae,1
1,Melidectes belfordi,Melidectes belfordi,Melidectes_belfordi,,Meliphagidae,1
0,Melidectes leucostephes,Melidectes leucostephes,Melidectes_leucostephes,,Meliphagidae,0
1,Manorina melanotis,Manorina melanotis,Manorina_melanotis,,Meliphagidae,0
1,Manorina melanocephala,Manorina melanocephala,Manorina_melanocephala,,Meliphagidae,1
1,Manorina flavigula,Manorina flavigula,Manorina_flavigula,,Meliphagidae,1
1,Manorina melanophrys,Manorina melanophrys,Manorina_melanophrys,,Meliphagidae,1
1,Lichenostomus virescens,Lichenostomus virescens,Lichenostomus_virescens,,Meliphagidae,1
1,Lichenostomus penicillatus,Lichenostomus penicillatus,Lichenostomus_penicillatus,,Meliphagidae,1
1,Lichenostomus flavicollis,Lichenostomus flavicollis,Lichenostomus_flavicollis,,Meliphagidae,1
1,Lichenostomus flavus,Lichenostomus flavus,Lichenostomus_flavus,,Meliphagidae,1
1,Phylidonyris notabilis,Glycifohia notabilis,Phylidonyris_notabilis,,Meliphagidae,1
1,Lichenostomus obscurus,Lichenostomus obscurus,Lichenostomus_obscurus,,Meliphagidae,1
0,Ptiloprora erythropleura,Ptiloprora erythropleura,Ptiloprora_erythropleura,,Meliphagidae,1
1,Ptiloprora meekiana,Ptiloprora meekiana,Ptiloprora_meekiana,,Meliphagidae,0
1,Ptiloprora guisei,Ptiloprora guisei,Ptiloprora_guisei,,Meliphagidae,1
1,Ptiloprora mayri,Ptiloprora mayri,Ptiloprora_mayri,,Meliphagidae,1
1,Ptiloprora plumbea,Ptiloprora plumbea,Ptiloprora_plumbea,,Meliphagidae,0
1,Ptiloprora perstriata,Ptiloprora perstriata,Ptiloprora_perstriata,,Meliphagidae,1
1,Glycichaera fallax,Glycichaera fallax,Glycichaera_fallax,,Meliphagidae,1
1,Phylidonyris melanops,Gliciphila melanops,Phylidonyris_melanops,,Meliphagidae,0
1,Timeliopsis griseigula,Timeliopsis griseigula,Timeliopsis_griseigula,,Meliphagidae,1
1,Timeliopsis fulvigula,Timeliopsis fulvigula,Timeliopsis_fulvigula,,Meliphagidae,0
0,Melilestes megarhynchus,Melilestes megarhynchus,Melilestes_megarhynchus,,Meliphagidae,1
1,Epthianura crocea,Epthianura crocea,Epthianura_crocea,,Meliphagidae,0
1,Epthianura tricolor,Epthianura tricolor,Epthianura_tricolor,,Meliphagidae,1
1,Epthianura aurifrons,Epthianura aurifrons,Epthianura_aurifrons,,Meliphagidae,0
0,Epthianura albifrons,Epthianura albifrons,Epthianura_albifrons,,Meliphagidae,1
1,Ashbyia lovensis,Ashbyia lovensis,Ashbyia_lovensis,,Meliphagidae,0
1,Macgregoria pulchra,Macgregoria pulchra,Macgregoria_pulchra,,Meliphagidae,1
0,Melipotes gymnops,Melipotes gymnops,Melipotes_gymnops,,Meliphagidae,1
0,Melipotes ater,Melipotes ater,Melipotes_ater,,Meliphagidae,1
0,Melipotes fumigatus,Melipotes fumigatus,Melipotes_fumigatus,,Meliphagidae,1
0,Ramsayornis fasciatus,Ramsayornis fasciatus,Ramsayornis_fasciatus,,Meliphagidae,0
0,Ramsayornis modestus,Ramsayornis modestus,Ramsayornis_modestus,,Meliphagidae,0
1,Conopophila albogularis,Conopophila albogularis,Conopophila_albogularis,,Meliphagidae,0
1,Conopophila rufogularis,Conopophila rufogularis,Conopophila_rufogularis,,Meliphagidae,1
0,Conopophila whitei,Conopophila whitei,Conopophila_whitei,,Meliphagidae,1
0,Stresemannia bougainvillei,Stresemannia bougainvillei,Stresemannia_bougainvillei,,Meliphagidae,1
0,Acanthorhynchus tenuirostris,Acanthorhynchus tenuirostris,Acanthorhynchus_tenuirostris,,Meliphagidae,0
0,Acanthorhynchus superciliosus,Acanthorhynchus superciliosus,Acanthorhynchus_superciliosus,,Meliphagidae,0
1,Trichodere cockerelli,Trichodere cockerelli,Trichodere_cockerelli,,Meliphagidae,0
1,Phylidonyris pyrrhopterus,Phylidonyris pyrrhopterus,Phylidonyris_pyrrhopterus,,Meliphagidae,1
1,Oreornis chrysogenys,Oreornis chrysogenys,Oreornis_chrysogenys,,Meliphagidae,1
1,Phylidonyris undulatus,Glycifohia undulata,Phylidonyris_undulatus,,Meliphagidae,1
1,Phylidonyris novaehollandiae,Phylidonyris novaehollandiae,Phylidonyris_novaehollandiae,,Meliphagidae,0
1,Phylidonyris niger,Phylidonyris niger,Phylidonyris_niger,,Meliphagidae,0
0,Lichmera alboauricularis,Lichmera alboauricularis,Lichmera_alboauricularis,,Meliphagidae,0
1,Lichmera indistincta,Lichmera indistincta,Lichmera_indistincta,,Meliphagidae,1
1,Lichmera argentauris,Lichmera argentauris,Lichmera_argentauris,,Meliphagidae,1
1,Lichmera squamata,Lichmera squamata,Lichmera_squamata,,Meliphagidae,0
1,Lichmera incana,Lichmera incana,Lichmera_incana,,Meliphagidae,1
1,Lichmera monticola,Lichmera monticola,Lichmera_monticola,,Meliphagidae,0
1,Lichmera flavicans,Lichmera flavicans,Lichmera_flavicans,,Meliphagidae,0
0,Certhionyx pectoralis,Cissomela pectoralis,Certhionyx_pectoralis,,Meliphagidae,0
0,Lichenostomus hindwoodi,Lichenostomus hindwoodi,Lichenostomus_hindwoodi,,Meliphagidae,1
1,Melithreptus affinis,Melithreptus affinis,Melithreptus_affinis,,Meliphagidae,1
1,Melithreptus lunatus,Melithreptus lunatus,Melithreptus_lunatus,,Meliphagidae,0
1,Melithreptus albogularis,Melithreptus albogularis,Melithreptus_albogularis,,Meliphagidae,0
1,Melithreptus validirostris,Melithreptus validirostris,Melithreptus_validirostris,,Meliphagidae,1
1,Melithreptus gularis,Melithreptus gularis,Melithreptus_gularis,,Meliphagidae,0
1,Melithreptus brevirostris,Melithreptus brevirostris,Melithreptus_brevirostris,,Meliphagidae,0
1,Entomyzon cyanotis,Entomyzon cyanotis,Entomyzon_cyanotis,,Meliphagidae,1
1,Lichenostomus keartlandi,Lichenostomus keartlandi,Lichenostomus_keartlandi,,Meliphagidae,1
1,Lichenostomus unicolor,Lichenostomus unicolor,Lichenostomus_unicolor,,Meliphagidae,1
1,Lichenostomus frenatus,Lichenostomus frenatus,Lichenostomus_frenatus,,Meliphagidae,1
1,Lichenostomus cratitius,Lichenostomus cratitius,Lichenostomus_cratitius,,Meliphagidae,1
1,Lichenostomus fuscus,Lichenostomus fuscus,Lichenostomus_fuscus,,Meliphagidae,1
1,Lichenostomus plumulus,Lichenostomus plumulus,Lichenostomus_plumulus,,Meliphagidae,1
0,Melitograis gilolensis,Melitograis gilolensis,Melitograis_gilolensis,,Meliphagidae,1
1,Lichenostomus subfrenatus,Lichenostomus subfrenatus,Lichenostomus_subfrenatus,,Meliphagidae,1
1,Lichenostomus leucotis,Lichenostomus leucotis,Lichenostomus_leucotis,,Meliphagidae,1
1,Gymnomyza viridis,Gymnomyza viridis,Gymnomyza_viridis,,Meliphagidae,1
1,Gymnomyza aubryana,Gymnomyza aubryana,Gymnomyza_aubryana,,Meliphagidae,0
1,Gymnomyza samoensis,Gymnomyza samoensis,Gymnomyza_samoensis,,Meliphagidae,1
1,Foulehaio carunculatus,Foulehaio carunculatus,Foulehaio_carunculatus,,Meliphagidae,1
0,Philemon citreogularis,Philemon citreogularis,Philemon_citreogularis,,Meliphagidae,1
0,Philemon cockerelli,Philemon cockerelli,Philemon_cockerelli,,Meliphagidae,0
0,Philemon meyeri,Philemon meyeri,Philemon_meyeri,,Meliphagidae,1
0,Philemon albitorques,Philemon albitorques,Philemon_albitorques,,Meliphagidae,0
0,Philemon corniculatus,Philemon corniculatus,Philemon_corniculatus,,Meliphagidae,1
0,Philemon argenticeps,Philemon argenticeps,Philemon_argenticeps,,Meliphagidae,1
0,Philemon buceroides,Philemon buceroides,Philemon_buceroides,,Meliphagidae,1
0,Philemon diemenensis,Philemon diemenensis,Philemon_diemenensis,,Meliphagidae,1
0,Philemon brassi,Philemon brassi,Philemon_brassi,,Meliphagidae,1
1,Grantiella picta,Grantiella picta,Grantiella_picta,,Meliphagidae,1
0,Plectorhyncha lanceolata,Plectorhyncha lanceolata,Plectorhyncha_lanceolata,,Meliphagidae,1
1,Xanthotis macleayanus,Xanthotis macleayanus,Xanthotis_macleayanus,,Meliphagidae,1
1,Xanthotis polygrammus,Xanthotis polygrammus,Xanthotis_polygrammus,,Meliphagidae,1
1,Xanthotis flaviventer,Xanthotis flaviventer,Xanthotis_flaviventer,,Meliphagidae,1
1,Xanthotis provocator,Xanthotis provocator,Xanthotis_provocator,,Meliphagidae,0
0,Acanthiza murina,Acanthiza murina,Acanthiza_murina,,Acanthizidae,1
1,Acanthiza nana,Acanthiza nana,Acanthiza_nana,,Acanthizidae,0
1,Acanthiza chrysorrhoa,Acanthiza chrysorrhoa,Acanthiza_chrysorrhoa,,Acanthizidae,0
0,Acanthiza lineata,Acanthiza lineata,Acanthiza_lineata,,Acanthizidae,0
0,Acanthiza robustirostris,Acanthiza robustirostris,Acanthiza_robustirostris,,Acanthizidae,0
1,Acanthiza iredalei,Acanthiza iredalei,Acanthiza_iredalei,,Acanthizidae,0
0,Acanthiza uropygialis,Acanthiza uropygialis,Acanthiza_uropygialis,,Acanthizidae,0
1,Acanthiza reguloides,Acanthiza reguloides,Acanthiza_reguloides,,Acanthizidae,0
1,Acanthiza inornata,Acanthiza inornata,Acanthiza_inornata,,Acanthizidae,0
0,Acanthiza ewingii,Acanthiza ewingii,Acanthiza_ewingii,,Acanthizidae,0
1,Acanthiza pusilla,Acanthiza pusilla,Acanthiza_pusilla,,Acanthizidae,1
1,Acanthiza katherina,Acanthiza katherina,Acanthiza_katherina,,Acanthizidae,0
1,Acanthiza apicalis,Acanthiza apicalis,Acanthiza_apicalis,,Acanthizidae,0
0,Acanthornis magna,Acanthornis magna,Acanthornis_magna,,Acanthizidae,0
0,Aphelocephala nigricincta,Aphelocephala nigricincta,Aphelocephala_nigricincta,,Acanthizidae,0
0,Aphelocephala pectoralis,Aphelocephala pectoralis,Aphelocephala_pectoralis,,Acanthizidae,0
0,Aphelocephala leucopsis,Aphelocephala leucopsis,Aphelocephala_leucopsis,,Acanthizidae,0
1,Smicrornis brevirostris,Smicrornis brevirostris,Smicrornis_brevirostris,,Acanthizidae,0
0,Origma solitaria,Origma solitaria,Origma_solitaria,,Acanthizidae,0
0,Crateroscelis nigrorufa,Crateroscelis nigrorufa,Crateroscelis_nigrorufa,,Acanthizidae,0
0,Crateroscelis murina,Crateroscelis murina,Crateroscelis_murina,,Acanthizidae,0
0,Crateroscelis robusta,Crateroscelis robusta,Crateroscelis_robusta,,Acanthizidae,0
1,Sericornis spilodera,Sericornis spilodera,Sericornis_spilodera,,Acanthizidae,0
0,Sericornis papuensis,Sericornis papuensis,Sericornis_papuensis,,Acanthizidae,0
1,Sericornis arfakianus,Sericornis arfakianus,Sericornis_arfakianus,,Acanthizidae,0
1,Sericornis perspicillatus,Sericornis perspicillatus,Sericornis_perspicillatus,,Acanthizidae,0
0,Sericornis beccarii,Sericornis beccarii,Sericornis_beccarii,,Acanthizidae,0
0,Sericornis keri,Sericornis keri,Sericornis_keri,,Acanthizidae,0
0,Sericornis humilis,Sericornis humilis,Sericornis_humilis,,Acanthizidae,0
1,Sericornis frontalis,Sericornis frontalis,Sericornis_frontalis,,Acanthizidae,1
1,Sericornis nouhuysi,Sericornis nouhuysi,Sericornis_nouhuysi,,Acanthizidae,0
1,Sericornis rufescens,Sericornis rufescens,Sericornis_rufescens,,Acanthizidae,0
0,Sericornis magnirostra,Sericornis magnirostra,Sericornis_magnirostra,,Acanthizidae,0
1,Sericornis citreogularis,Sericornis citreogularis,Sericornis_citreogularis,,Acanthizidae,1
0,Pycnoptilus floccosus,Pycnoptilus floccosus,Pycnoptilus_floccosus,,Acanthizidae,1
0,Pyrrholaemus brunneus,Pyrrholaemus brunneus,Pyrrholaemus_brunneus,,Acanthizidae,0
0,Chthonicola sagittatus,Pyrrholaemus sagittatus,Chthonicola_sagittatus,,Acanthizidae,0
0,Calamanthus fuliginosus,Calamanthus fuliginosus,Calamanthus_fuliginosus,,Acanthizidae,0
0,Calamanthus campestris,Calamanthus campestris,Calamanthus_campestris,,Acanthizidae,1
0,Hylacola cauta,Calamanthus cautus,Hylacola_cauta,,Acanthizidae,0
0,Hylacola pyrrhopygia,Calamanthus pyrrhopygius,Hylacola_pyrrhopygia,,Acanthizidae,0
0,Gerygone tenebrosa,Gerygone tenebrosa,Gerygone_tenebrosa,,Acanthizidae,0
1,Gerygone igata,Gerygone igata,Gerygone_igata,,Acanthizidae,1
0,Gerygone magnirostris,Gerygone magnirostris,Gerygone_magnirostris,,Acanthizidae,0
1,Gerygone chloronota,Gerygone chloronota,Gerygone_chloronota,,Acanthizidae,0
1,Gerygone palpebrosa,Gerygone palpebrosa,Gerygone_palpebrosa,,Acanthizidae,0
0,Gerygone mouki,Gerygone mouki,Gerygone_mouki,,Acanthizidae,0
0,Gerygone cinerea,Gerygone cinerea,Gerygone_cinerea,,Acanthizidae,0
1,Gerygone chrysogaster,Gerygone chrysogaster,Gerygone_chrysogaster,,Acanthizidae,0
0,Gerygone modesta,Gerygone modesta,Gerygone_modesta,,Acanthizidae,0
1,Gerygone olivacea,Gerygone olivacea,Gerygone_olivacea,,Acanthizidae,0
1,Gerygone flavolateralis,Gerygone flavolateralis,Gerygone_flavolateralis,,Acanthizidae,0
0,Gerygone fusca,Gerygone fusca,Gerygone_fusca,,Acanthizidae,0
0,Gerygone dorsalis,Gerygone dorsalis,Gerygone_dorsalis,,Acanthizidae,0
0,Gerygone levigaster,Gerygone levigaster,Gerygone_levigaster,,Acanthizidae,0
0,Gerygone inornata,Gerygone inornata,Gerygone_inornata,,Acanthizidae,0
1,Gerygone hypoxantha,Gerygone hypoxantha,Gerygone_hypoxantha,,Acanthizidae,0
1,Gerygone albofrontata,Gerygone albofrontata,Gerygone_albofrontata,,Acanthizidae,0
0,Gerygone ruficollis,Gerygone ruficollis,Gerygone_ruficollis,,Acanthizidae,0
1,Gerygone sulphurea,Gerygone sulphurea,Gerygone_sulphurea,,Acanthizidae,0
0,Oreoscopus gutturalis,Oreoscopus gutturalis,Oreoscopus_gutturalis,,Acanthizidae,0
0,Pomatostomus isidorei,Garritornis isidorei,Pomatostomus_isidorei,,Pomatostomidae,0
0,Pomatostomus ruficeps,Pomatostomus ruficeps,Pomatostomus_ruficeps,,Pomatostomidae,1
0,Pomatostomus superciliosus,Pomatostomus superciliosus,Pomatostomus_superciliosus,,Pomatostomidae,1
0,Pomatostomus halli,Pomatostomus halli,Pomatostomus_halli,,Pomatostomidae,0
0,Pomatostomus temporalis,Pomatostomus temporalis,Pomatostomus_temporalis,,Pomatostomidae,0
0,Orthonyx novaeguineae,Orthonyx novaeguineae,Orthonyx_novaeguineae,,Orthonychidae,0
0,Orthonyx spaldingii,Orthonyx spaldingii,Orthonyx_spaldingii,,Orthonychidae,0
0,Orthonyx temminckii,Orthonyx temminckii,Orthonyx_temminckii,,Orthonychidae,0
1,Toxorhamphus iliolophus,Oedistoma iliolophus,Toxorhamphus_iliolophus,,Melanocharitidae,1
1,Toxorhamphus novaeguineae,Toxorhamphus novaeguineae,Toxorhamphus_novaeguineae,,Melanocharitidae,0
1,Toxorhamphus poliopterus,Toxorhamphus poliopterus,Toxorhamphus_poliopterus,,Melanocharitidae,0
1,Oedistoma pygmaeum,Oedistoma pygmaeum,Oedistoma_pygmaeum,,Melanocharitidae,0
1,Melanocharis nigra,Melanocharis nigra,Melanocharis_nigra,,Melanocharitidae,1
1,Melanocharis versteri,Melanocharis versteri,Melanocharis_versteri,,Melanocharitidae,1
1,Melanocharis crassirostris,Rhamphocharis crassirostris,Melanocharis_crassirostris,,Melanocharitidae,1
1,Melanocharis striativentris,Melanocharis striativentris,Melanocharis_striativentris,,Melanocharitidae,1
1,Melanocharis arfakiana,Melanocharis arfakiana,Melanocharis_arfakiana,,Melanocharitidae,1
1,Melanocharis longicauda,Melanocharis longicauda,Melanocharis_longicauda,,Melanocharitidae,1
1,Cnemophilus macgregorii,Cnemophilus macgregorii,Cnemophilus_macgregorii,,Cnemophilidae,1
1,Loboparadisea sericea,Loboparadisea sericea,Loboparadisea_sericea,,Cnemophilidae,1
1,Cnemophilus loriae,Cnemophilus loriae,Cnemophilus_loriae,,Cnemophilidae,1
1,Notiomystis cincta,Notiomystis cincta,Notiomystis_cincta,,Notiomystidae,1
0,Callaeas cinereus,Callaeas cinereus,Callaeas_cinereus,,Callaeidae,1
0,Philesturnus carunculatus,Philesturnus carunculatus,Philesturnus_carunculatus,,Callaeidae,1
0,Psophodes cristatus,Psophodes cristatus,Psophodes_cristatus,,Psophodidae,0
1,Psophodes olivaceus,Psophodes olivaceus,Psophodes_olivaceus,,Psophodidae,1
0,Psophodes nigrogularis,Psophodes nigrogularis,Psophodes_nigrogularis,,Psophodidae,0
1,Falcunculus frontatus,Falcunculus frontatus,Falcunculus_frontatus,,Pachycephalidae,1
0,Mohoua novaeseelandiae,Finschia novaeseelandiae,Mohoua_novaeseelandiae,,Incertae Sedis 2,1
1,Mohoua ochrocephala,Mohoua ochrocephala,Mohoua_ochrocephala,,Incertae Sedis 2,1
0,Mohoua albicilla,Mohoua albicilla,Mohoua_albicilla,,Incertae Sedis 2,1
1,Eulacestoma nigropectus,Eulacestoma nigropectus,Eulacestoma_nigropectus,,Incertae Sedis 3,0
0,Cinclosoma ajax,Cinclosoma ajax,Cinclosoma_ajax,,Psophodidae,0
0,Cinclosoma cinnamomeum,Cinclosoma cinnamomeum,Cinclosoma_cinnamomeum,,Psophodidae,0
0,Cinclosoma castaneothorax,Cinclosoma castaneothorax,Cinclosoma_castaneothorax,,Psophodidae,0
0,Cinclosoma punctatum,Cinclosoma punctatum,Cinclosoma_punctatum,,Psophodidae,0
0,Cinclosoma castanotum,Cinclosoma castanotum,Cinclosoma_castanotum,,Psophodidae,0
1,Androphobus viridis,Androphobus viridis,Androphobus_viridis,,Psophodidae,0
0,Ptilorrhoa caerulescens,Ptilorrhoa caerulescens,Ptilorrhoa_caerulescens,,Psophodidae,0
0,Ptilorrhoa castanonota,Ptilorrhoa castanonota,Ptilorrhoa_castanonota,,Psophodidae,0
1,Ptilorrhoa leucosticta,Ptilorrhoa leucosticta,Ptilorrhoa_leucosticta,,Psophodidae,1
1,Aleadryas rufinucha,Aleadryas rufinucha,Aleadryas_rufinucha,,Pachycephalidae,1
0,Pitohui cristatus,Pitohui cristatus,Pitohui_cristatus,,Pachycephalidae,0
0,Oreoica gutturalis,Oreoica gutturalis,Oreoica_gutturalis,,Pachycephalidae,0
1,Malaconotus cruentus,Malaconotus cruentus,Malaconotus_cruentus,,Malaconotidae,0
1,Malaconotus blanchoti,Malaconotus blanchoti,Malaconotus_blanchoti,,Malaconotidae,0
1,Malaconotus gladiator,Malaconotus gladiator,Malaconotus_gladiator,,Malaconotidae,0
1,Malaconotus lagdeni,Malaconotus lagdeni,Malaconotus_lagdeni,,Malaconotidae,0
0,Tchagra minutus,Bocagia minuta,Tchagra_minutus,,Malaconotidae,0
0,Tchagra australis,Tchagra australis,Tchagra_australis,,Malaconotidae,0
0,Tchagra jamesi,Tchagra jamesi,Tchagra_jamesi,,Malaconotidae,0
0,Tchagra senegalus,Tchagra senegalus,Tchagra_senegalus,,Malaconotidae,1
0,Tchagra tchagra,Tchagra tchagra,Tchagra_tchagra,,Malaconotidae,1
0,Dryoscopus sabini,Dryoscopus sabini,Dryoscopus_sabini,,Malaconotidae,0
0,Dryoscopus pringlii,Dryoscopus pringlii,Dryoscopus_pringlii,,Malaconotidae,0
0,Dryoscopus angolensis,Dryoscopus angolensis,Dryoscopus_angolensis,,Malaconotidae,0
0,Dryoscopus senegalensis,Dryoscopus senegalensis,Dryoscopus_senegalensis,,Malaconotidae,0
0,Dryoscopus cubla,Dryoscopus cubla,Dryoscopus_cubla,,Malaconotidae,1
0,Dryoscopus gambensis,Dryoscopus gambensis,Dryoscopus_gambensis,,Malaconotidae,0
0,Nilaus afer,Nilaus afer,Nilaus_afer,,Malaconotidae,0
1,Telophorus zeylonus,Telophorus zeylonus,Telophorus_zeylonus,,Malaconotidae,1
1,Telophorus dohertyi,Telophorus dohertyi,Telophorus_dohertyi,,Malaconotidae,0
